dataset	cell_line_label	gene	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	is_depleted_mageck	is_enriched_mageck	BF	is_depleted_bagel
scaled	MP41	SHCBP1L	8	0.99545	0.99543	0.999995	1022	1	-0.1899	0.51867	0.51898	0.999995	514	0	-0.1899	0	0	-0.870614583333333	0
scaled	MP41	FRYL	8	0.99556	0.99551	0.999995	1023	1	-0.062613	0.030501	0.054404	0.999995	55	2	-0.062613	0	0	-1.70830208333333	0
scaled	MP41	ZNF260	8	0.99599	0.99594	0.999995	1024	1	-0.052106	0.17764	0.18696	0.999995	173	1	-0.052106	0	0	-1.65486458333333	0
scaled	MP41	SMARCA1	8	0.99616	0.99612	0.999995	1025	0	-0.063039	0.29511	0.2958	0.999995	294	1	-0.063039	0	0	-1.65115625	0
scaled	MP41	PLD1	8	0.99621	0.99617	0.999995	1026	0	-0.10583	0.2608	0.26231	0.999995	258	1	-0.10583	0	0	-1.45751041666667	0
scaled	MP41	DGAT2L6	8	0.99622	0.99618	0.999995	1027	0	-0.083677	0.56922	0.56939	0.999995	563	0	-0.083677	0	0	-1.16232291666667	0
scaled	MP41	TMEM185A	8	0.99635	0.99627	0.999995	1028	0	-0.012007	0.19088	0.19873	0.999995	188	1	-0.012007	0	0	-1.73878125	0
scaled	MP41	ALAS1	16	0.99636	0.99954	0.999995	1029	3	-0.1427	0.12379	0.19774	0.999995	130	2	-0.1427	0	0	-0.92871875	0
scaled	MP41	FXR1	8	0.99639	0.99632	0.999995	1030	0	-0.12576	0.048742	0.081183	0.999995	76	1	-0.12576	0	0	-1.04605208333333	0
scaled	MP41	JAG1	8	0.99643	0.99635	0.999995	1031	0	-0.067741	0.24201	0.24465	0.999995	244	1	-0.067741	0	0	-1.60263541666667	0
scaled	MP41	PCBD2	8	0.9965	0.99642	0.999995	1032	0	-0.14376	0.32141	0.32178	0.999995	321	0	-0.14376	0	0	-1.17434375	0
scaled	MP41	MAP4K4	8	0.99679	0.99666	0.999995	1033	0	0.1378	1.262e-06	1.4011e-05	0.00495	3	4	0.1378	0	1	-2.44715625	0
scaled	MP41	SEC23B	8	0.99703	0.99688	0.999995	1034	0	-0.16672	0.71056	0.7106	0.999995	709	0	-0.16672	0	0	-1.05513541666667	0
scaled	MP41	TANK	8	0.99706	0.99693	0.999995	1035	0	-0.16335	0.71213	0.71206	0.999995	710	0	-0.16335	0	0	-1.06634375	0
scaled	MP41	XPO7	8	0.99721	0.99717	0.999995	1036	0	-0.10417	0.041588	0.072366	0.999995	70	1	-0.10417	0	0	-1.64790625	0
scaled	MP41	PRKAB1	8	0.99732	0.99727	0.999995	1037	0	-0.059147	0.47319	0.47343	0.999995	462	0	-0.059147	0	0	-1.08486458333333	0
scaled	MP41	NXT2	8	0.99733	0.9973	0.999995	1038	0	-0.010802	0.038111	0.066818	0.999995	65	2	-0.010802	0	0	-1.83121875	0
scaled	MP41	ARHGEF6	8	0.99782	0.99784	0.999995	1039	0	-0.026205	0.097522	0.12025	0.999995	109	1	-0.026205	0	0	-1.60173958333333	0
scaled	MP41	DLL1	8	0.99783	0.99784	0.999995	1040	0	-0.14471	0.28822	0.28895	0.999995	287	1	-0.14471	0	0	-1.29596875	0
scaled	MP41	CLIP4	8	0.99804	0.99802	0.999995	1041	0	-0.059762	0.069048	0.097137	0.999995	92	1	-0.059762	0	0	-1.68113541666667	0
scaled	MP41	KRT37	8	0.99814	0.9981	0.999995	1042	0	-0.12791	0.30803	0.3085	0.999995	311	0	-0.12791	0	0	-1.19284375	0
scaled	MP41	EPC1	8	0.99834	0.9983	0.999995	1043	0	0.043404	0.032768	0.05786	0.999995	57	2	0.043404	0	0	-1.41367708333333	0
scaled	MP41	PPP3CC	8	0.99851	0.99846	0.999995	1044	0	-0.012507	0.13101	0.14773	0.999995	137	1	-0.012507	0	0	-1.53286458333333	0
scaled	MP41	DENND5B	8	0.99852	0.99847	0.999995	1045	0	0.0057562	0.0085295	0.018125	0.930876	18	2	0.0057562	0	0	-1.51430208333333	0
scaled	MP41	CYP7A1	8	0.99853	0.99847	0.999995	1046	0	-0.12785	0.031626	0.05616	0.999995	56	2	-0.12785	0	0	-1.59898958333333	0
scaled	MP41	TREM2	8	0.99866	0.9986	0.999995	1047	0	-0.15872	0.52356	0.52353	0.999995	519	0	-0.15872	0	0	-1.08813541666667	0
scaled	MP41	FAM126A	8	0.99868	0.99865	0.999995	1048	0	-0.063164	0.15138	0.16501	0.999995	155	1	-0.063164	0	0	-1.54261458333333	0
scaled	MP41	TBC1D1	8	0.9989	0.99888	0.999995	1049	0	-0.080861	0.42112	0.42066	0.999995	414	0	-0.080861	0	0	-1.15865625	0
scaled	MP41	ZNF146	8	0.99933	0.99922	0.999995	1050	0	0.10734	1.2741e-05	7.0054e-05	0.018564	4	4	0.10734	0	1	-2.29984375	0
scaled	MP41	SLC25A2	8	0.9994	0.99926	0.999995	1051	0	-0.043089	0.39283	0.39287	0.999995	389	0	-0.043089	0	0	-1.19138541666667	0
scaled	MP41	CRX	8	0.99954	0.99944	0.999995	1052	0	-0.12864	0.13019	0.14712	0.999995	136	1	-0.12864	0	0	-1.42098958333333	0
scaled	MP41	AP2A2	8	0.99962	0.99952	0.999995	1053	0	-0.10133	0.18467	0.1932	0.999995	180	1	-0.10133	0	0	-1.32578125	0
scaled	MP41	LDB2	8	0.99964	0.99955	0.999995	1054	0	-0.11418	0.81892	0.81884	0.999995	808	0	-0.11418	0	0	-1.07794791666667	0
scaled	MP41	ZNF418	8	0.99966	0.99956	0.999995	1055	0	-0.072199	0.12274	0.14141	0.999995	128	1	-0.072199	0	0	-1.37332291666667	0
scaled	MP41	CAB39	8	0.99968	0.99958	0.999995	1056	0	-0.032311	0.00041907	0.0012937	0.195898	7	2	-0.032311	0	0	-2.17009375	0
scaled	MP41	TYMS	8	0.99974	0.99968	0.999995	1057	0	-0.050202	0.43708	0.43732	0.999995	431	0	-0.050202	0	0	-1.60857291666667	0
scaled	MP41	RANBP6	6	0.9999	0.99992	0.999995	1058	0	0.043112	0.19058	0.1898	0.999995	187	1	0.043112	0	0	-1.70587847222222	0
scaled	MP41	TP53	8	1	1	0.999995	1059	0	0.55168	2.204e-15	4.6703e-06	0.002475	1	7	0.55168	0	1	-4.64144791666667	0
scaled	MP41	safe_control	74	1	1	0.999995	1060	12	-0.011995	4.2996e-09	4.6703e-06	0.002475	2	14	-0.011995	0	1	-1.59264949324324	0
scaled	OMM1	MYC	16	4.9503e-15	4.6703e-06	0.000177	1	16	-1.1704	1	1	0.999995	1060	0	-1.1704	1	0	7.18390625	1
scaled	OMM1	RRM1	16	5.076e-13	4.6703e-06	0.000177	2	16	-1.7149	1	1	0.999995	1059	0	-1.7149	1	0	10.8946145833333	1
scaled	OMM1	NAE1	16	4.2575e-11	4.6703e-06	0.000177	3	15	-0.81939	0.99992	0.99989	0.999995	993	0	-0.81939	1	0	4.74085416666667	1
scaled	OMM1	TOP2A	8	5.1139e-10	4.6703e-06	0.000177	4	8	-1.3981	1	1	0.999995	1058	0	-1.3981	1	0	8.98711458333333	1
scaled	OMM1	CKAP5	16	7.6238e-10	4.6703e-06	0.000177	5	16	-1.2373	1	1	0.999995	1053	0	-1.2373	1	0	7.15764583333333	1
scaled	OMM1	CCND1	8	1.0403e-09	4.6703e-06	0.000177	6	8	-1.6509	1	1	0.999995	1057	0	-1.6509	1	0	9.92326041666667	1
scaled	OMM1	TOMM40	14	1.0493e-09	4.6703e-06	0.000177	7	14	-0.9453	1	1	0.999995	1049	0	-0.9453	1	0	5.56603422619048	1
scaled	OMM1	RPL3	14	1.8246e-09	4.6703e-06	0.000177	8	12	-1.2967	0.96521	0.96498	0.999995	867	0	-1.2967	1	0	7.29035565476191	1
scaled	OMM1	BUB3	8	4.0539e-09	4.6703e-06	0.000177	9	8	-1.4504	1	1	0.999995	1056	0	-1.4504	1	0	8.93180208333333	1
scaled	OMM1	POLR2L	8	6.5219e-09	4.6703e-06	0.000177	10	8	-1.9059	1	1	0.999995	1055	0	-1.9059	1	0	10.57890625	1
scaled	OMM1	PRPF8	8	9.0461e-09	4.6703e-06	0.000177	11	8	-1.4362	1	1	0.999995	1054	0	-1.4362	1	0	9.65730208333333	1
scaled	OMM1	KIF11	8	1.4302e-08	4.6703e-06	0.000177	12	8	-1.4639	1	1	0.999995	1052	0	-1.4639	1	0	8.43096875	1
scaled	OMM1	NAA10	8	1.5626e-08	4.6703e-06	0.000177	13	8	-1.2451	1	1	0.999995	1051	0	-1.2451	1	0	7.68334375	1
scaled	OMM1	RPS19	8	2.0788e-08	4.6703e-06	0.000177	14	8	-1.7647	1	1	0.999995	1050	0	-1.7647	1	0	10.2784270833333	1
scaled	OMM1	PPP4C	8	2.1501e-08	4.6703e-06	0.000177	15	8	-1.3145	1	1	0.999995	1040	0	-1.3145	1	0	7.48763541666667	1
scaled	OMM1	CDIPT	8	8.9627e-08	4.6703e-06	0.000177	16	7	-1.5354	0.93378	0.93303	0.999995	827	0	-1.5354	1	0	8.21407291666667	1
scaled	OMM1	RPL8	8	1.4143e-07	4.6703e-06	0.000177	17	8	-1.6001	1	1	0.999995	1048	0	-1.6001	1	0	9.03232291666667	1
scaled	OMM1	SF3B3	8	1.5833e-07	4.6703e-06	0.000177	18	8	-1.3742	1	1	0.999995	1047	0	-1.3742	1	0	8.22313541666667	1
scaled	OMM1	CTR9	8	1.7928e-07	4.6703e-06	0.000177	19	8	-1.0492	1	1	0.999995	1046	0	-1.0492	1	0	6.72023958333333	1
scaled	OMM1	SMC1A	8	2.4035e-07	4.6703e-06	0.000177	20	8	-1.0799	1	1	0.999995	1045	0	-1.0799	1	0	6.20586458333333	1
scaled	OMM1	COX6B1	16	2.6699e-07	1.4011e-05	0.000413	21	16	-0.78036	1	1	0.999995	1037	0	-0.78036	1	0	4.83238541666667	1
scaled	OMM1	NXT1	8	3.0632e-07	4.6703e-06	0.000177	22	7	-1.3058	0.995	0.99501	0.999995	930	0	-1.3058	1	0	7.56780208333333	1
scaled	OMM1	MTG2	8	3.5953e-07	4.6703e-06	0.000177	23	8	-0.92677	1	1	0.999995	1044	0	-0.92677	1	0	4.98488541666667	1
scaled	OMM1	MRPL38	8	3.7478e-07	4.6703e-06	0.000177	24	8	-0.91558	1	1	0.999995	1043	0	-0.91558	1	0	6.54184375	1
scaled	OMM1	RPL10A	7	4.8292e-07	4.6703e-06	0.000177	25	6	-1.5174	0.38288	0.38301	0.999995	354	0	-1.5174	1	0	8.67436755952381	1
scaled	OMM1	MED18	16	5.2855e-07	1.4011e-05	0.000413	26	14	-0.84178	0.91622	0.91665	0.999995	810	0	-0.84178	1	0	5.27604166666667	1
scaled	OMM1	RPL36	8	6.0038e-07	4.6703e-06	0.000177	27	8	-1.2033	1	1	0.999995	1042	0	-1.2033	1	0	8.51342708333333	1
scaled	OMM1	ALDOA	8	8.0272e-07	4.6703e-06	0.000177	28	8	-1.385	1	1	0.999995	1041	0	-1.385	1	0	7.92830208333333	1
scaled	OMM1	CLTC	8	8.9889e-07	4.6703e-06	0.000177	29	8	-0.92094	0.99999	1	0.999995	1019	0	-0.92094	1	0	6.05369791666667	1
scaled	OMM1	MTHFD1	8	1.0244e-06	4.6703e-06	0.000177	30	8	-0.95353	1	1	0.999995	1039	0	-0.95353	1	0	5.37855208333333	1
scaled	OMM1	DYNLRB1	7	1.3077e-06	1.4011e-05	0.000413	31	7	-1.1383	1	1	0.999995	1038	0	-1.1383	1	0	7.53929613095238	1
scaled	OMM1	ATP7A	8	1.5523e-06	1.4011e-05	0.000413	32	8	-0.87922	0.99995	0.99995	0.999995	1000	0	-0.87922	1	0	5.92440625	1
scaled	OMM1	HMGCS1	7	1.7622e-06	1.4011e-05	0.000413	33	7	-1.7756	1	1	0.999995	1036	0	-1.7756	1	0	8.97829613095238	1
scaled	OMM1	TRAPPC3	8	1.7836e-06	1.4011e-05	0.000413	34	8	-0.85467	1	1	0.999995	1035	0	-0.85467	1	0	5.50069791666667	1
scaled	OMM1	RPS5	8	1.8407e-06	1.4011e-05	0.000413	35	8	-1.4992	0.99987	0.99982	0.999995	990	0	-1.4992	1	0	8.53353125	1
scaled	OMM1	LONP1	8	2.0012e-06	1.4011e-05	0.000413	36	7	-1.286	0.9963	0.99624	0.999995	941	0	-1.286	1	0	5.85296875	1
scaled	OMM1	UQCRC1	8	2.1113e-06	2.3351e-05	0.000635	37	8	-0.67442	1	1	0.999995	1034	0	-0.67442	1	0	4.35859375	1
scaled	OMM1	ATP5F1A	8	2.1519e-06	2.3351e-05	0.000635	38	8	-1.2005	1	1	0.999995	1033	0	-1.2005	1	0	7.54186458333333	1
scaled	OMM1	COPA	8	2.2995e-06	2.3351e-05	0.000635	39	8	-1.351	1	1	0.999995	1032	0	-1.351	1	0	7.15934375	1
scaled	OMM1	NKAP	8	2.7078e-06	3.2692e-05	0.00077	40	8	-0.57975	1	1	0.999995	1031	0	-0.57975	1	0	3.03263541666667	1
scaled	OMM1	PPP2R1A	8	3.0942e-06	3.2692e-05	0.00077	41	7	-1.4682	0.68305	0.68392	0.999995	598	0	-1.4682	1	0	7.24636458333333	1
scaled	OMM1	BAP1	8	3.2953e-06	4.2033e-05	0.000825	42	8	-0.57413	1	1	0.999995	1030	0	-0.57413	1	0	3.72448958333333	1
scaled	OMM1	RRM2	7	3.6141e-06	3.2692e-05	0.00077	43	6	-1.0034	0.96889	0.96871	0.999995	873	0	-1.0034	1	0	6.65279613095238	1
scaled	OMM1	RPL11	7	3.6694e-06	3.2692e-05	0.00077	44	7	-1.5241	1	1	0.999995	1029	0	-1.5241	1	0	9.23112946428571	1
scaled	OMM1	VMP1	8	4.0445e-06	4.2033e-05	0.000825	45	8	-1.1383	1	1	0.999995	1028	0	-1.1383	1	0	6.14882291666667	1
scaled	OMM1	GTF3C1	8	4.7717e-06	4.2033e-05	0.000825	46	8	-0.79823	1	1	0.999995	1027	0	-0.79823	1	0	5.20780208333333	1
scaled	OMM1	GAPDH	8	5.024e-06	4.2033e-05	0.000825	47	8	-1.3497	0.99999	1	0.999995	1026	0	-1.3497	1	0	7.98730208333333	1
scaled	OMM1	RNF40	8	5.6347e-06	4.2033e-05	0.000825	48	8	-1.1456	0.99999	1	0.999995	1025	0	-1.1456	1	0	5.60294791666667	1
scaled	OMM1	MED20	8	5.6497e-06	4.2033e-05	0.000825	49	8	-1.1652	0.99935	0.99923	0.999995	972	0	-1.1652	1	0	6.53669791666667	1
scaled	OMM1	PPP2CA	16	5.7729e-06	4.2033e-05	0.000825	50	15	-0.58836	0.93074	0.93138	0.999995	823	0	-0.58836	1	0	2.95191666666667	1
scaled	OMM1	ATP5F1B	8	6.231e-06	5.1373e-05	0.000939	51	8	-1.2602	0.99999	1	0.999995	1024	0	-1.2602	1	0	7.73015625	1
scaled	OMM1	CDK7	7	7.1585e-06	4.2033e-05	0.000825	52	7	-1.0771	0.99999	1	0.999995	1023	0	-1.0771	1	0	7.60403422619048	1
scaled	OMM1	INTS6	6	7.3665e-06	3.2692e-05	0.00077	53	6	-1.5552	0.99999	1	0.999995	1022	0	-1.5552	1	0	9.18903819444444	1
scaled	OMM1	DHX9	6	7.5529e-06	3.2692e-05	0.00077	54	6	-1.0427	0.99999	1	0.999995	1021	0	-1.0427	1	0	6.04109375	1
scaled	OMM1	ILF3	8	7.9878e-06	5.1373e-05	0.000939	55	7	-1.3557	0.17449	0.17508	0.999995	153	0	-1.3557	1	0	7.22536458333333	1
scaled	OMM1	HSCB	8	8.0534e-06	5.1373e-05	0.000939	56	8	-1.377	0.99999	1	0.999995	1018	0	-1.377	1	0	8.00201041666667	1
scaled	OMM1	RPL13	6	8.2565e-06	4.2033e-05	0.000825	57	6	-1.6959	0.99999	1	0.999995	1020	0	-1.6959	1	0	9.38701041666667	1
scaled	OMM1	VCP	8	9.9794e-06	7.0054e-05	0.001238	58	7	-1.1219	0.75697	0.7568	0.999995	661	0	-1.1219	1	0	6.46801041666667	1
scaled	OMM1	CLNS1A	7	1.118e-05	5.1373e-05	0.000939	59	7	-1.5775	0.99999	1	0.999995	1017	0	-1.5775	1	0	8.07108184523809	1
scaled	OMM1	SIN3A	8	1.1684e-05	8.8735e-05	0.001542	60	8	-0.85356	0.99999	1	0.999995	1016	0	-0.85356	1	0	5.98942708333333	1
scaled	OMM1	NMT1	8	1.2435e-05	0.00010742	0.001836	61	8	-0.60678	0.99995	0.99995	0.999995	1002	0	-0.60678	1	0	4.53078125	1
scaled	OMM1	PSMB3	7	1.4545e-05	6.0714e-05	0.001091	62	7	-1.8496	0.99997	0.99998	0.999995	1005	0	-1.8496	1	0	10.0880818452381	1
scaled	OMM1	TOP1	8	1.6463e-05	0.00014478	0.002398	63	8	-1.0474	0.99998	1	0.999995	1015	0	-1.0474	1	0	5.84492708333333	1
scaled	OMM1	NAPA	8	1.7081e-05	0.00014478	0.002398	64	8	-0.67398	0.99998	1	0.999995	1014	0	-0.67398	1	0	4.43344791666667	1
scaled	OMM1	FZR1	8	1.7461e-05	0.00015412	0.002513	65	8	-0.58027	0.99998	1	0.999995	1013	0	-0.58027	1	0	3.36123958333333	1
scaled	OMM1	GDI2	16	1.8388e-05	0.00025687	0.003491	66	13	-0.81622	0.77987	0.77978	0.999995	677	0	-0.81622	1	0	3.9013125	1
scaled	OMM1	ISCA2	8	2.1486e-05	0.00019148	0.002916	67	7	-0.79835	0.9768	0.9762	0.999995	888	0	-0.79835	1	0	3.97963541666667	1
scaled	OMM1	XPR1	8	2.192e-05	0.00019148	0.002916	68	8	-0.65971	0.99998	0.99999	0.999995	1012	0	-0.65971	1	0	3.52561458333333	1
scaled	OMM1	CCNL1	8	2.2155e-05	0.00019148	0.002916	69	8	-0.66481	0.99998	0.99999	0.999995	1011	0	-0.66481	1	0	3.58276041666667	1
scaled	OMM1	RPA1	8	2.2713e-05	0.00019148	0.002916	70	8	-1.1758	0.99998	0.99999	0.999995	1010	0	-1.1758	1	0	6.65936458333333	1
scaled	OMM1	ELL	8	2.2874e-05	0.00020082	0.002916	71	8	-0.89444	0.99998	0.99999	0.999995	1009	0	-0.89444	1	0	5.13211458333333	1
scaled	OMM1	RC3H1	8	2.3118e-05	0.00020082	0.002916	72	8	-0.5364	0.99998	0.99999	0.999995	1008	0	-0.5364	1	0	2.22280208333333	1
scaled	OMM1	ATP6V1C1	8	2.3864e-05	0.00020082	0.002916	73	8	-0.77107	0.99998	0.99999	0.999995	1007	0	-0.77107	1	0	4.16398958333333	1
scaled	OMM1	PDS5A	8	2.4006e-05	0.00020082	0.002916	74	7	-1.0087	0.99374	0.99374	0.999995	924	0	-1.0087	1	0	4.91386458333333	1
scaled	OMM1	TRRAP	8	2.7346e-05	0.00025687	0.003491	75	8	-1.4459	0.99997	0.99999	0.999995	1006	0	-1.4459	1	0	7.95809375	1
scaled	OMM1	PRPF38A	8	2.8718e-05	0.00025687	0.003491	76	7	-1.4163	0.26721	0.26757	0.999995	247	0	-1.4163	1	0	7.27446875	1
scaled	OMM1	SF3A1	8	3.0783e-05	0.00027555	0.003606	77	7	-0.70488	0.87331	0.87254	0.999995	763	0	-0.70488	1	0	4.39692708333333	1
scaled	OMM1	LARP1	8	3.0925e-05	0.00027555	0.003606	78	7	-0.89181	0.9594	0.95866	0.999995	857	0	-0.89181	1	0	4.54911458333333	1
scaled	OMM1	ATP6V1B2	8	3.1355e-05	0.00027555	0.003606	79	7	-0.81596	0.99331	0.99326	0.999995	923	0	-0.81596	1	0	5.62292708333333	1
scaled	OMM1	ATR	8	3.6954e-05	0.00032225	0.004166	80	7	-0.8452	0.76125	0.76103	0.999995	663	0	-0.8452	1	0	4.00440625	1
scaled	OMM1	RPS11	7	3.8546e-05	0.00021016	0.00301	81	7	-1.7189	0.99996	0.99998	0.999995	1004	0	-1.7189	1	0	9.36748660714286	1
scaled	OMM1	CCT6A	7	4.1569e-05	0.00022884	0.003234	82	7	-1.1958	0.99907	0.99908	0.999995	966	0	-1.1958	1	0	6.53503422619048	1
scaled	OMM1	TIMM10	8	4.3223e-05	0.00035961	0.004485	83	8	-0.87072	0.99982	0.99973	0.999995	986	0	-0.87072	1	0	5.85457291666667	1
scaled	OMM1	ABT1	8	4.3673e-05	0.00035961	0.004485	84	8	-0.67962	0.99992	0.9999	0.999995	996	0	-0.67962	1	0	4.40665625	1
scaled	OMM1	SF3B1	8	4.7178e-05	0.00039697	0.004893	85	8	-0.86228	0.99995	0.99995	0.999995	1003	0	-0.86228	1	0	5.25128125	1
scaled	OMM1	CDK8	8	5.1459e-05	0.00041565	0.005007	86	8	-0.60481	0.99995	0.99995	0.999995	1001	0	-0.60481	1	0	2.59867708333333	1
scaled	OMM1	CTPS1	8	5.5481e-05	0.00045302	0.005319	87	7	-1.0755	0.94288	0.94221	0.999995	842	0	-1.0755	1	0	5.74569791666667	1
scaled	OMM1	ZNF407	8	5.5998e-05	0.00046236	0.005319	88	7	-0.71647	0.98508	0.98501	0.999995	901	0	-0.71647	1	0	5.79363541666667	1
scaled	OMM1	POLR2F	8	5.6909e-05	0.00046236	0.005319	89	6	-1.3622	0.88862	0.88844	0.999995	782	0	-1.3622	1	0	6.43588541666667	1
scaled	OMM1	SOD1	8	5.7512e-05	0.0004717	0.005319	90	8	-1.1345	0.99994	0.99995	0.999995	999	0	-1.1345	1	0	5.95161458333333	1
scaled	OMM1	AKIRIN2	8	5.8425e-05	0.0004717	0.005319	91	8	-0.66135	0.99994	0.99994	0.999995	998	0	-0.66135	1	0	3.25926041666667	1
scaled	OMM1	RPL14	6	6.5636e-05	0.00035027	0.004473	92	6	-1.7434	0.99984	0.99986	0.999995	988	0	-1.7434	1	0	9.34334375	1
scaled	OMM1	MRPL41	8	6.8073e-05	0.00050906	0.00568	93	8	-0.6978	0.99993	0.99994	0.999995	997	0	-0.6978	1	0	4.49363541666667	1
scaled	OMM1	ACTL6A	8	7.2607e-05	0.00054642	0.006033	94	7	-1.2131	0.84416	0.84367	0.999995	729	0	-1.2131	1	0	6.69732291666667	1
scaled	OMM1	RPS23	6	7.8396e-05	0.00041565	0.005007	95	6	-1.2717	0.99992	0.99995	0.999995	995	0	-1.2717	1	0	7.85578819444444	1
scaled	OMM1	NDUFB4	8	7.8608e-05	0.00059313	0.006482	96	8	-0.65916	0.99992	0.9999	0.999995	994	0	-0.65916	1	0	4.33415625	1
scaled	OMM1	RIC8A	8	8.4519e-05	0.00062115	0.006651	97	8	-0.66106	0.99992	0.9999	0.999995	992	0	-0.66106	1	0	3.93738541666667	1
scaled	OMM1	E2F3	7	8.5566e-05	0.0004717	0.005319	98	6	-0.84459	0.9827	0.9828	0.999995	896	0	-0.84459	1	0	4.83786755952381	1
scaled	OMM1	XAB2	8	9.9557e-05	0.00072389	0.007597	99	7	-1.058	0.9975	0.99749	0.999995	950	0	-1.058	1	0	5.94392708333333	1
scaled	OMM1	MAT2A	8	0.00011463	0.00076126	0.007911	100	8	-0.5384	0.9995	0.99941	0.999995	975	0	-0.5384	1	0	2.47965625	1
scaled	OMM1	CPSF3	8	0.00011947	0.00079862	0.00814	101	8	-0.90314	0.99988	0.99984	0.999995	991	0	-0.90314	1	0	5.88644791666667	1
scaled	OMM1	RAN	7	0.0001217	0.00061181	0.006617	102	6	-1.6435	0.97493	0.9749	0.999995	884	0	-1.6435	1	0	8.42017708333333	1
scaled	OMM1	SNRPD2	6	0.00012296	0.00068653	0.007277	103	5	-1.7565	0.98876	0.98882	0.999995	909	0	-1.7565	1	0	8.52626041666667	1
scaled	OMM1	SNRPD3	8	0.00013111	0.00082664	0.008282	104	7	-1.4765	0.43426	0.43466	0.999995	402	0	-1.4765	1	0	7.74757291666667	1
scaled	OMM1	MED12	8	0.00013528	0.00083598	0.008282	105	8	-0.95696	0.9993	0.99917	0.999995	970	0	-0.95696	1	0	5.83032291666667	1
scaled	OMM1	LSM4	8	0.00013562	0.00083598	0.008282	106	8	-1.6669	0.99986	0.99981	0.999995	989	0	-1.6669	1	0	6.47144791666667	1
scaled	OMM1	CDS2	8	0.00013603	0.00084532	0.008297	107	7	-0.75269	0.76678	0.76668	0.999995	670	0	-0.75269	1	0	4.84511458333333	1
scaled	OMM1	PIP4P1	8	0.00013956	0.00087334	0.008493	108	8	-0.5886	0.99922	0.99911	0.999995	967	0	-0.5886	1	0	2.77582291666667	1
scaled	OMM1	XRCC6	7	0.00014254	0.0007706	0.00793	109	6	-0.65322	0.91916	0.91812	0.999995	814	0	-0.65322	1	0	4.52677232142857	1
scaled	OMM1	BCAP31	8	0.00016186	0.0010415	0.009946	110	7	-0.56471	0.98527	0.98516	0.999995	903	0	-0.56471	1	0	2.64621875	1
scaled	OMM1	TUBB	6	0.00017124	0.00095741	0.009226	111	5	-1.3416	0.88362	0.88484	0.999995	775	0	-1.3416	1	0	6.76748263888889	1
scaled	OMM1	CDK2	8	0.00017751	0.0011536	0.010918	112	7	-1.2098	0.98968	0.98951	0.999995	914	0	-1.2098	1	0	5.75148958333333	1
scaled	OMM1	CTNNB1	8	0.00018171	0.0011909	0.011171	113	7	-0.53536	0.94799	0.94741	0.999995	846	0	-0.53536	1	0	1.80409375	1
scaled	OMM1	COX4I1	8	0.0001992	0.0012563	0.01158	114	8	-0.74669	0.99965	0.99955	0.999995	981	0	-0.74669	1	0	4.49211458333333	1
scaled	OMM1	PMPCB	8	0.00020677	0.0012843	0.011736	115	7	-1.1281	0.95251	0.95195	0.999995	852	0	-1.1281	1	0	6.37892708333333	1
scaled	OMM1	KPNA2	7	0.00021277	0.001247	0.01158	116	7	-0.80447	0.99979	0.99983	0.999995	985	0	-0.80447	1	0	3.42767708333333	1
scaled	OMM1	IMPDH2	8	0.00021711	0.0013497	0.012228	117	8	-0.83199	0.99978	0.99971	0.999995	984	0	-0.83199	1	0	4.78621875	1
scaled	OMM1	HNRNPH1	8	0.00023392	0.0014244	0.012796	118	7	-0.7114	0.96041	0.95968	0.999995	858	0	-0.7114	1	0	4.95655208333333	1
scaled	OMM1	GFM1	8	0.00024031	0.0014805	0.013078	119	7	-0.80828	0.93856	0.93776	0.999995	837	0	-0.80828	1	0	4.95809375	1
scaled	OMM1	EIF3B	8	0.00024593	0.0014992	0.013133	120	8	-1.1113	0.99975	0.99969	0.999995	983	0	-1.1113	1	0	5.50398958333333	1
scaled	OMM1	CHORDC1	6	0.00027235	0.0014618	0.013021	121	6	-1.2164	0.99973	0.99973	0.999995	982	0	-1.2164	1	0	6.91439930555556	1
scaled	OMM1	RNF20	8	0.00028437	0.0018448	0.015898	122	8	-0.73644	0.99946	0.99936	0.999995	973	0	-0.73644	1	0	3.61113541666667	1
scaled	OMM1	PAF1	8	0.00029987	0.0019662	0.016808	123	7	-0.42556	0.65548	0.65652	0.999995	571	0	-0.42556	1	0	1.73865625	1
scaled	OMM1	SLC25A28	8	0.0003199	0.0021437	0.018034	124	8	-0.5046	0.9984	0.99837	0.999995	957	0	-0.5046	1	0	2.11001041666667	1
scaled	OMM1	SPAG9	8	0.00034212	0.0023398	0.019377	125	7	-0.48133	0.83649	0.83625	0.999995	718	0	-0.48133	1	0	2.10171875	1
scaled	OMM1	RPL15	5	0.00034356	0.0017233	0.014973	126	5	-1.5268	0.99025	0.99019	0.999995	917	0	-1.5268	1	0	7.48294375	1
scaled	OMM1	RNF113A	8	0.0003668	0.0024893	0.020297	127	7	-0.74078	0.97295	0.9722	0.999995	880	0	-0.74078	1	0	4.76534375	1
scaled	OMM1	TNPO1	6	0.00037327	0.0020316	0.017228	128	6	-0.71782	0.99963	0.99967	0.999995	980	0	-0.71782	1	0	3.85128819444444	1
